word,freq,probability,freq_iterated,probability_iterated
season,156,0.0009471421806127281,157,0.0008658390642320228
getting,155,0.0009410707563780312,156,0.0008603241657337297
been,152,0.0009228564836739402,153,0.0008437794702388503
such,150,0.0009107136352045462,151,0.0008327496732422639
want,150,0.0009107136352045462,151,0.0008327496732422639
hair,149,0.0009046422109698493,150,0.0008272347747439708
workout,147,0.0008924993625004554,148,0.0008162049777473845
please,146,0.0008864279382657583,147,0.0008106900792490914
mom,145,0.0008803565140310614,146,0.0008051751807507983
check,144,0.0008742850897963644,145,0.0007996602822525051
episode,143,0.0008682136655616675,144,0.000794145383754212
mason,143,0.0008682136655616675,144,0.000794145383754212
coast,142,0.0008621422413269704,143,0.0007886304852559189
as,139,0.0008439279686228796,140,0.0007720857897610395
hope,139,0.0008439279686228796,140,0.0007720857897610395
party,139,0.0008439279686228796,140,0.0007720857897610395
’,138,0.0008378565443881825,139,0.0007665708912627463
sooo,137,0.0008317851201534856,138,0.0007610559927644532
beautiful,136,0.0008257136959187886,137,0.0007555410942661601
us,135,0.0008196422716840917,136,0.0007500261957678669
",",133,0.0008074994232146977,134,0.0007389963987712807
home,133,0.0008074994232146977,134,0.0007389963987712807
should,132,0.0008014279989800008,133,0.0007334815002729874
pic,132,0.0008014279989800008,133,0.0007334815002729874
nyc,132,0.0008014279989800008,133,0.0007334815002729874
've,132,0.0008014279989800008,133,0.0007334815002729874
xo,131,0.0007953565747453038,132,0.0007279666017746943
always,131,0.0007953565747453038,132,0.0007279666017746943
live,130,0.0007892851505106068,131,0.0007224517032764012
early,130,0.0007892851505106068,131,0.0007224517032764012
believe,129,0.0007832137262759098,130,0.000716936804778108
kendalljenner,128,0.0007771423020412129,129,0.0007114219062798149
would,127,0.0007710708778065158,128,0.0007059070077815218
dress,126,0.0007649994535718189,127,0.0007003921092832286
pics,125,0.0007589280293371219,126,0.0006948772107849355
tomorrow,124,0.000752856605102425,125,0.0006893623122866424
looks,124,0.000752856605102425,125,0.0006893623122866424
year,123,0.0007467851808677279,124,0.0006838474137883492
his,121,0.000734642332398334,122,0.000672817616791763
world,120,0.0007285709081636371,121,0.0006673027182934698
soooo,120,0.0007285709081636371,121,0.0006673027182934698
.,118,0.0007164280596942431,119,0.0006562729212968836
them,118,0.0007164280596942431,119,0.0006562729212968836
week,118,0.0007164280596942431,119,0.0006562729212968836
christmas,116,0.0007042852112248492,117,0.0006452431243002973
favorite,115,0.0006982137869901521,116,0.0006397282258020042
kanye,114,0.0006921423627554552,115,0.0006342133273037109
anyone,114,0.0006921423627554552,115,0.0006342133273037109
over,113,0.0006860709385207582,114,0.0006286984288054178
kollection,112,0.0006799995142860613,113,0.0006231835303071247
feel,112,0.0006799995142860613,113,0.0006231835303071247
girl,111,0.0006739280900513642,112,0.0006176686318088315
way,110,0.0006678566658166673,111,0.0006121537333105384
only,109,0.0006617852415819703,110,0.0006066388348122453
tweet,108,0.0006557138173472733,109,0.0006011239363139521
glam,108,0.0006557138173472733,109,0.0006011239363139521
great,108,0.0006557138173472733,109,0.0006011239363139521
were,106,0.0006435709688778794,107,0.0005900941393173659
la,106,0.0006435709688778794,107,0.0005900941393173659
're,106,0.0006435709688778794,107,0.0005900941393173659
ok,104,0.0006314281204084854,105,0.0005790643423207796
kyliejenner,104,0.0006314281204084854,105,0.0005790643423207796
help,103,0.0006253566961737884,104,0.0005735494438224865
true,103,0.0006253566961737884,104,0.0005735494438224865
why,102,0.0006192852719390915,103,0.0005680345453241933
photo,101,0.0006132138477043945,102,0.0005625196468259002
made,100,0.0006071424234696975,101,0.0005570047483276071
proud,99,0.0006010709992350005,100,0.0005514898498293139
girls,99,0.0006010709992350005,100,0.0005514898498293139
friends,99,0.0006010709992350005,100,0.0005514898498293139
crazy,98,0.0005949995750003036,99,0.0005459749513310208
soon,97,0.0005889281507656066,98,0.0005404600528327277
gym,96,0.0005828567265309096,97,0.0005349451543344344
sisters,96,0.0005828567265309096,97,0.0005349451543344344
before,96,0.0005828567265309096,97,0.0005349451543344344
dinner,95,0.0005767853022962126,96,0.0005294302558361413
then,95,0.0005767853022962126,96,0.0005294302558361413
him,95,0.0005767853022962126,96,0.0005294302558361413
fashion,95,0.0005767853022962126,96,0.0005294302558361413
east,94,0.0005707138780615157,95,0.0005239153573378482
jonathancheban,94,0.0005707138780615157,95,0.0005239153573378482
better,94,0.0005707138780615157,95,0.0005239153573378482
hard,94,0.0005707138780615157,95,0.0005239153573378482
could,93,0.0005646424538268186,94,0.000518400458839555
cover,93,0.0005646424538268186,94,0.000518400458839555
heading,92,0.0005585710295921217,93,0.0005128855603412619
https,92,0.0005585710295921217,93,0.0005128855603412619
sleep,91,0.0005524996053574247,92,0.0005073706618429688
big,90,0.0005464281811227278,91,0.0005018557633446756
down,87,0.0005282139084186369,88,0.00048531106784979625
york,87,0.0005282139084186369,88,0.00048531106784979625
game,87,0.0005282139084186369,88,0.00048531106784979625
follow,86,0.0005221424841839399,87,0.0004797961693515031
start,86,0.0005221424841839399,87,0.0004797961693515031
someone,85,0.0005160710599492429,86,0.00047428127085320993
does,85,0.0005160710599492429,86,0.00047428127085320993
funny,85,0.0005160710599492429,86,0.00047428127085320993
old,85,0.0005160710599492429,86,0.00047428127085320993
say,84,0.0005099996357145459,85,0.00046876637235491683
dolls,83,0.000503928211479849,84,0.00046325147385662367
hey,83,0.000503928211479849,84,0.00046325147385662367
their,82,0.000497856787245152,83,0.0004577365753583305
work,82,0.000497856787245152,83,0.0004577365753583305
paris,82,0.000497856787245152,83,0.0004577365753583305
oh,82,0.000497856787245152,83,0.0004577365753583305
being,81,0.000491785363010455,82,0.0004522216768600374
everything,80,0.000485713938775758,81,0.00044670677836174425
sister,80,0.000485713938775758,81,0.00044670677836174425
sunday,79,0.00047964251454106103,80,0.0004411918798634511
next,79,0.00047964251454106103,80,0.0004411918798634511
),79,0.00047964251454106103,80,0.0004411918798634511
special,79,0.00047964251454106103,80,0.0004411918798634511
1st,78,0.00047357109030636405,79,0.000435676981365158
loving,78,0.00047357109030636405,79,0.000435676981365158
s,78,0.00047357109030636405,79,0.000435676981365158
1,78,0.00047357109030636405,79,0.000435676981365158
west,77,0.0004674996660716671,78,0.00043016208286686484
congrats,77,0.0004674996660716671,78,0.00043016208286686484
still,76,0.0004614282418369701,77,0.0004246471843685717
away,76,0.0004614282418369701,77,0.0004246471843685717
even,76,0.0004614282418369701,77,0.0004246471843685717
where,75,0.0004553568176022731,76,0.0004191322858702786
@,75,0.0004553568176022731,76,0.0004191322858702786
many,75,0.0004553568176022731,76,0.0004191322858702786
gorgeous,74,0.00044928539336757615,75,0.0004136173873719854
after,74,0.00044928539336757615,75,0.0004136173873719854
wish,74,0.00044928539336757615,75,0.0004136173873719854
saw,74,0.00044928539336757615,75,0.0004136173873719854
god,73,0.00044321396913287917,74,0.00040810248887369226
vegas,72,0.0004371425448981822,73,0.00040258759037539916
doing,72,0.0004371425448981822,73,0.00040258759037539916
long,71,0.0004310711206634852,72,0.000397072691877106
app,71,0.0004310711206634852,72,0.000397072691877106
bed,70,0.00042499969642878824,71,0.00039155779337881285
makes,70,0.00042499969642878824,71,0.00039155779337881285
coming,70,0.00042499969642878824,71,0.00039155779337881285
fav,70,0.00042499969642878824,71,0.00039155779337881285
friend,70,0.00042499969642878824,71,0.00039155779337881285
rise,70,0.00042499969642878824,71,0.00039155779337881285
every,69,0.00041892827219409127,70,0.00038604289488051974
than,69,0.00041892827219409127,70,0.00038604289488051974
north,68,0.0004128568479593943,69,0.0003805279963822266
sweet,67,0.0004067854237246973,68,0.00037501309788393343
wedding,67,0.0004067854237246973,68,0.00037501309788393343
dad,67,0.0004067854237246973,68,0.00037501309788393343
rob,67,0.0004067854237246973,68,0.00037501309788393343
perfect,67,0.0004067854237246973,68,0.00037501309788393343
song,66,0.0004007139994900004,67,0.00036949819938564033
weekend,66,0.0004007139994900004,67,0.00036949819938564033
wearing,66,0.0004007139994900004,67,0.00036949819938564033
kylie,66,0.0004007139994900004,67,0.00036949819938564033
grind,65,0.0003946425752553034,66,0.00036398330088734717
years,65,0.0003946425752553034,66,0.00036398330088734717
real,65,0.0003946425752553034,66,0.00036398330088734717
obsessed,64,0.00038857115102060644,65,0.000358468402389054
sure,64,0.00038857115102060644,65,0.000358468402389054
lamar,64,0.00038857115102060644,65,0.000358468402389054
'll,64,0.00038857115102060644,65,0.000358468402389054
most,64,0.00038857115102060644,65,0.000358468402389054
looking,64,0.00038857115102060644,65,0.000358468402389054
bday,63,0.00038249972678590946,64,0.0003529535038907609
scottdisick,63,0.00038249972678590946,64,0.0003529535038907609
seriously,63,0.00038249972678590946,64,0.0003529535038907609
kendall,63,0.00038249972678590946,64,0.0003529535038907609
3,63,0.00038249972678590946,64,0.0003529535038907609
whole,62,0.0003764283025512125,63,0.00034743860539246775
video,62,0.0003764283025512125,63,0.00034743860539246775
meet,62,0.0003764283025512125,63,0.00034743860539246775
first,62,0.0003764283025512125,63,0.00034743860539246775
dash,62,0.0003764283025512125,63,0.00034743860539246775
kourt,62,0.0003764283025512125,63,0.00034743860539246775
fragrance,61,0.0003703568783165155,62,0.0003419237068941746
vote,61,0.0003703568783165155,62,0.0003419237068941746
premiere,61,0.0003703568783165155,62,0.0003419237068941746
bruce,61,0.0003703568783165155,62,0.0003419237068941746
again,61,0.0003703568783165155,62,0.0003419237068941746
went,60,0.00036428545408181853,61,0.0003364088083958815
having,60,0.00036428545408181853,61,0.0003364088083958815
finally,60,0.00036428545408181853,61,0.0003364088083958815
found,60,0.00036428545408181853,61,0.0003364088083958815
hot,60,0.00036428545408181853,61,0.0003364088083958815
fall,60,0.00036428545408181853,61,0.0003364088083958815
friday,60,0.00036428545408181853,61,0.0003364088083958815
starts,60,0.00036428545408181853,61,0.0003364088083958815
another,60,0.00036428545408181853,61,0.0003364088083958815
loved,60,0.00036428545408181853,61,0.0003364088083958815
set,59,0.00035821402984712156,60,0.00033089390989758834
ur,58,0.0003521426056124246,59,0.0003253790113992952
dream,58,0.0003521426056124246,59,0.0003253790113992952
million,58,0.0003521426056124246,59,0.0003253790113992952
very,58,0.0003521426056124246,59,0.0003253790113992952
any,57,0.0003460711813777276,58,0.0003198641129010021
dreams,57,0.0003460711813777276,58,0.0003198641129010021
said,57,0.0003460711813777276,58,0.0003198641129010021
pretty,57,0.0003460711813777276,58,0.0003198641129010021
hate,57,0.0003460711813777276,58,0.0003198641129010021
things,57,0.0003460711813777276,58,0.0003198641129010021
london,56,0.0003399997571430306,57,0.0003143492144027089
launch,56,0.0003399997571430306,57,0.0003143492144027089
haha,56,0.0003399997571430306,57,0.0003143492144027089
movie,56,0.0003399997571430306,57,0.0003143492144027089
finale,56,0.0003399997571430306,57,0.0003143492144027089
xoxo,56,0.0003399997571430306,57,0.0003143492144027089
fab,55,0.00033392833290833365,56,0.00030883431590441576
phone,55,0.00033392833290833365,56,0.00030883431590441576
trying,55,0.00033392833290833365,56,0.00030883431590441576
yes,55,0.00033392833290833365,56,0.00030883431590441576
stop,54,0.0003278569086736367,55,0.00030331941740612266
own,54,0.0003278569086736367,55,0.00030331941740612266
reallamarodom,53,0.0003217854844389397,54,0.0002978045189078295
line,53,0.0003217854844389397,54,0.0002978045189078295
took,53,0.0003217854844389397,54,0.0002978045189078295
while,53,0.0003217854844389397,54,0.0002978045189078295
cool,52,0.0003157140602042427,53,0.00029228962040953635
came,52,0.0003157140602042427,53,0.00029228962040953635
seeing,52,0.0003157140602042427,53,0.00029228962040953635
ebay,52,0.0003157140602042427,53,0.00029228962040953635
fam,52,0.0003157140602042427,53,0.00029228962040953635
shoes,52,0.0003157140602042427,53,0.00029228962040953635
something,51,0.00030964263596954574,52,0.00028677472191124324
makeupbymario,51,0.00030964263596954574,52,0.00028677472191124324
seen,51,0.00030964263596954574,52,0.00028677472191124324
few,51,0.00030964263596954574,52,0.00028677472191124324
together,51,0.00030964263596954574,52,0.00028677472191124324
part,51,0.00030964263596954574,52,0.00028677472191124324
//www.keek.com/,51,0.00030964263596954574,52,0.00028677472191124324
tell,51,0.00030964263596954574,52,0.00028677472191124324
shot,51,0.00030964263596954574,52,0.00028677472191124324
kinda,50,0.00030357121173484877,51,0.0002812598234129501
store,50,0.00030357121173484877,51,0.0002812598234129501
share,50,0.00030357121173484877,51,0.0002812598234129501
feels,50,0.00030357121173484877,51,0.0002812598234129501
black,50,0.00030357121173484877,51,0.0002812598234129501
10,50,0.00030357121173484877,51,0.0002812598234129501
armenian,50,0.00030357121173484877,51,0.0002812598234129501
yesterday,50,0.00030357121173484877,51,0.0002812598234129501
awards,50,0.00030357121173484877,51,0.0002812598234129501
keep,50,0.00030357121173484877,51,0.0002812598234129501
other,50,0.00030357121173484877,51,0.0002812598234129501
bff,50,0.00030357121173484877,51,0.0002812598234129501
die,49,0.0002974997875001518,50,0.00027574492491465693
find,49,0.0002974997875001518,50,0.00027574492491465693
almost,49,0.0002974997875001518,50,0.00027574492491465693
met,49,0.0002974997875001518,50,0.00027574492491465693
left,48,0.0002914283632654548,49,0.0002702300264163638
thing,48,0.0002914283632654548,49,0.0002702300264163638
trip,48,0.0002914283632654548,49,0.0002702300264163638
remember,48,0.0002914283632654548,49,0.0002702300264163638
brittgastineau,48,0.0002914283632654548,49,0.0002702300264163638
prayers,48,0.0002914283632654548,49,0.0002702300264163638
days,48,0.0002914283632654548,49,0.0002702300264163638
win,48,0.0002914283632654548,49,0.0002702300264163638
feeling,47,0.00028535693903075784,48,0.00026471512791807067
working,47,0.00028535693903075784,48,0.00026471512791807067
