freq,word,probability,freq_iterated,probability_iterated
24,2012,0.0004927827854546948,25,0.00043550972057696327
24,12,0.0004927827854546948,25,0.00043550972057696327
24,around,0.0004927827854546948,25,0.00043550972057696327
24,future,0.0004927827854546948,25,0.00043550972057696327
23,better,0.0004722501693940825,24,0.00041808933175388474
23,half,0.0004722501693940825,24,0.00041808933175388474
23,it?s,0.0004722501693940825,24,0.00041808933175388474
23,launch,0.0004722501693940825,24,0.00041808933175388474
23,anybody,0.0004722501693940825,24,0.00041808933175388474
23,20,0.0004722501693940825,24,0.00041808933175388474
23,above,0.0004722501693940825,24,0.00041808933175388474
23,min,0.0004722501693940825,24,0.00041808933175388474
22,away,0.0004517175533334702,23,0.0004006689429308062
22,(,0.0004517175533334702,23,0.0004006689429308062
22,june,0.0004517175533334702,23,0.0004006689429308062
22,15,0.0004517175533334702,23,0.0004006689429308062
22,since,0.0004517175533334702,23,0.0004006689429308062
22,often,0.0004517175533334702,23,0.0004006689429308062
22,view,0.0004517175533334702,23,0.0004006689429308062
21,yrs,0.00043118493727285794,22,0.0003832485541077277
21,god,0.00043118493727285794,22,0.0003832485541077277
21,real,0.00043118493727285794,22,0.0003832485541077277
21,question,0.00043118493727285794,22,0.0003832485541077277
21,body,0.00043118493727285794,22,0.0003832485541077277
21,asteroid,0.00043118493727285794,22,0.0003832485541077277
21,down,0.00043118493727285794,22,0.0003832485541077277
21,geeks,0.00043118493727285794,22,0.0003832485541077277
21,bowl,0.00043118493727285794,22,0.0003832485541077277
21,tv,0.00043118493727285794,22,0.0003832485541077277
21,come,0.00043118493727285794,22,0.0003832485541077277
21,gets,0.00043118493727285794,22,0.0003832485541077277
21,less,0.00043118493727285794,22,0.0003832485541077277
20,name,0.00041065232121224567,21,0.00036582816528464915
20,black,0.00041065232121224567,21,0.00036582816528464915
20,words,0.00041065232121224567,21,0.00036582816528464915
20,3,0.00041065232121224567,21,0.00036582816528464915
20,whether,0.00041065232121224567,21,0.00036582816528464915
20,entire,0.00041065232121224567,21,0.00036582816528464915
20,old,0.00041065232121224567,21,0.00036582816528464915
20,american,0.00041065232121224567,21,0.00036582816528464915
20,sec,0.00041065232121224567,21,0.00036582816528464915
20,scientists,0.00041065232121224567,21,0.00036582816528464915
20,30s,0.00041065232121224567,21,0.00036582816528464915
20,red,0.00041065232121224567,21,0.00036582816528464915
20,saw,0.00041065232121224567,21,0.00036582816528464915
20,head,0.00041065232121224567,21,0.00036582816528464915
20,fact,0.00041065232121224567,21,0.00036582816528464915
20,second,0.00041065232121224567,21,0.00036582816528464915
20,through,0.00041065232121224567,21,0.00036582816528464915
19,14,0.00039011970515163334,20,0.0003484077764615706
19,i?m,0.00039011970515163334,20,0.0003484077764615706
19,yes,0.00039011970515163334,20,0.0003484077764615706
19,rt,0.00039011970515163334,20,0.0003484077764615706
19,=,0.00039011970515163334,20,0.0003484077764615706
19,mind,0.00039011970515163334,20,0.0003484077764615706
19,east,0.00039011970515163334,20,0.0003484077764615706
19,part,0.00039011970515163334,20,0.0003484077764615706
19,ice,0.00039011970515163334,20,0.0003484077764615706
19,him,0.00039011970515163334,20,0.0003484077764615706
19,discovered,0.00039011970515163334,20,0.0003484077764615706
19,right,0.00039011970515163334,20,0.0003484077764615706
19,others,0.00039011970515163334,20,0.0003484077764615706
19,am,0.00039011970515163334,20,0.0003484077764615706
19,winter,0.00039011970515163334,20,0.0003484077764615706
19,named,0.00039011970515163334,20,0.0003484077764615706
19,each,0.00039011970515163334,20,0.0003484077764615706
18,5,0.00036958708909102107,19,0.0003309873876384921
18,skies,0.00036958708909102107,19,0.0003309873876384921
18,bill,0.00036958708909102107,19,0.0003309873876384921
18,!,0.00036958708909102107,19,0.0003309873876384921
18,horizon,0.00036958708909102107,19,0.0003309873876384921
18,crescent,0.00036958708909102107,19,0.0003309873876384921
18,indeed,0.00036958708909102107,19,0.0003309873876384921
18,july,0.00036958708909102107,19,0.0003309873876384921
18,three,0.00036958708909102107,19,0.0003309873876384921
18,force,0.00036958708909102107,19,0.0003309873876384921
18,number,0.00036958708909102107,19,0.0003309873876384921
18,sunday,0.00036958708909102107,19,0.0003309873876384921
18,these,0.00036958708909102107,19,0.0003309873876384921
18,mph,0.00036958708909102107,19,0.0003309873876384921
18,tell,0.00036958708909102107,19,0.0003309873876384921
18,believe,0.00036958708909102107,19,0.0003309873876384921
18,find,0.00036958708909102107,19,0.0003309873876384921
18,feel,0.00036958708909102107,19,0.0003309873876384921
18,thanks,0.00036958708909102107,19,0.0003309873876384921
18,car,0.00036958708909102107,19,0.0003309873876384921
18,solar,0.00036958708909102107,19,0.0003309873876384921
18,something,0.00036958708909102107,19,0.0003309873876384921
18,power,0.00036958708909102107,19,0.0003309873876384921
17,month,0.0003490544730304088,18,0.00031356699881541356
17,meteor,0.0003490544730304088,18,0.00031356699881541356
17,game,0.0003490544730304088,18,0.00031356699881541356
17,eclipse,0.0003490544730304088,18,0.00031356699881541356
17,ca,0.0003490544730304088,18,0.00031356699881541356
17,really,0.0003490544730304088,18,0.00031356699881541356
17,across,0.0003490544730304088,18,0.00031356699881541356
17,rotation,0.0003490544730304088,18,0.00031356699881541356
17,near,0.0003490544730304088,18,0.00031356699881541356
17,surely,0.0003490544730304088,18,0.00031356699881541356
17,speed,0.0003490544730304088,18,0.00031356699881541356
17,blue,0.0003490544730304088,18,0.00031356699881541356
17,thought,0.0003490544730304088,18,0.00031356699881541356
17,calendar,0.0003490544730304088,18,0.00031356699881541356
17,going,0.0003490544730304088,18,0.00031356699881541356
17,equinox,0.0003490544730304088,18,0.00031356699881541356
17,everyone,0.0003490544730304088,18,0.00031356699881541356
17,leap,0.0003490544730304088,18,0.00031356699881541356
17,school,0.0003490544730304088,18,0.00031356699881541356
17,rare,0.0003490544730304088,18,0.00031356699881541356
17,newton,0.0003490544730304088,18,0.00031356699881541356
17,state,0.0003490544730304088,18,0.00031356699881541356
17,far,0.0003490544730304088,18,0.00031356699881541356
17,within,0.0003490544730304088,18,0.00031356699881541356
17,free,0.0003490544730304088,18,0.00031356699881541356
17,water,0.0003490544730304088,18,0.00031356699881541356
16,case,0.0003285218569697965,17,0.000296146609992335
16,again,0.0003285218569697965,17,0.000296146609992335
16,such,0.0003285218569697965,17,0.000296146609992335
16,don?t,0.0003285218569697965,17,0.000296146609992335
16,interview,0.0003285218569697965,17,0.000296146609992335
16,system,0.0003285218569697965,17,0.000296146609992335
16,later,0.0003285218569697965,17,0.000296146609992335
16,nobody,0.0003285218569697965,17,0.000296146609992335
16,past,0.0003285218569697965,17,0.000296146609992335
16,rise,0.0003285218569697965,17,0.000296146609992335
16,4,0.0003285218569697965,17,0.000296146609992335
16,march,0.0003285218569697965,17,0.000296146609992335
